"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Rpf1","Group_safe",0.300761104256359,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.953369306947624,-0.0688929152813669
"Rpf2","Group_safe",0.541976934911629,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.960679882579377,-0.0578723181572334
"Rpgr","Group_safe",0.446925599311206,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.924374593234516,-0.1134504875248
"Rpgrip1","Group_safe",0.645451328939644,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.38119117683116,0.465913023272527
"Rpgrip1l","Group_safe",0.594043527910543,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.934383235424047,-0.0979137050739284
"Rph3al","Group_safe",0.12909882556469,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.605998275765249,-0.722614406054587
"Rpia","Group_safe",0.223888686259445,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.92526293517125,-0.11206469535136
"Rpl10","Group_safe",0.991040817150383,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.998863921481331,-0.00163994657546891
"Rpl10a","Group_safe",0.611681500987067,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.968466715938691,-0.0462256274479202
"Rpl11","Group_safe",0.599929659229049,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.956541173848724,-0.0641010248743648
"Rpl12","Group_safe",0.870425998817678,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.984135718878195,-0.0230708083362849
"Rpl13","Group_safe",0.99937739703143,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.999933010722318,-9.66483359425193e-05
"Rpl13a","Group_safe",0.886701368484592,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.986430008858253,-0.019711405271869
"Rpl14","Group_safe",0.866237279828128,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.985347144904017,-0.021296008897903
"Rpl14-ps1","Group_safe",0.722281804009271,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06629334333417,0.0926043862726105
"Rpl15","Group_safe",0.978051199488564,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00197672690549,0.00284899918384794
"Rpl17","Group_safe",0.820201076176383,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.976547869577545,-0.0342373293114512
"Rpl18","Group_safe",0.888778853595574,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.988874198902115,-0.0161410968190465
"Rpl18a","Group_safe",0.901907338976915,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.988367257777337,-0.0168808764350311
"Rpl19","Group_safe",0.991187959539387,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.999094108854929,-0.0013075169860662
"Rpl21","Group_safe",0.873017181353767,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.973748076777825,-0.0383795211362483
"Rpl22","Group_safe",0.791639405737833,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.975130197786548,-0.0363332368859627
"Rpl22l1","Group_safe",0.445041807519445,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.951824514194412,-0.0712324833693376
"Rpl23","Group_safe",0.422821940031229,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.921315303721176,-0.118233117433363
"Rpl23a","Group_safe",0.685886106584007,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.968268986392364,-0.0465202091366562
"Rpl24","Group_safe",0.64896157400327,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.961293226798431,-0.0569515261972339
"Rpl27","Group_safe",0.948957685345696,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0034870468098,0.00502199425521202
"Rpl27a","Group_safe",0.783401221386553,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.976279185446108,-0.0346343222406896
"Rpl28","Group_safe",0.653523286200388,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.959975841680799,-0.0589299948096647
"Rpl29","Group_safe",0.961144128499306,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.980696554401013,-0.0281212858458791
"Rpl3","Group_safe",0.833778066181769,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.980770324413513,-0.0280127674381503
"Rpl30","Group_safe",0.972185727412693,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.990213880839682,-0.0141879217151314
"Rpl31","Group_safe",0.720314637038467,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.963427655615231,-0.0537517571714331
"Rpl31-ps12","Group_safe",0.78413753010392,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.12489398121451,0.169789037012476
"Rpl32","Group_safe",0.588743742136851,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.953003777437129,-0.0694461623061709
"Rpl34","Group_safe",0.760825934935927,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05746072619028,0.0806040830306389
"Rpl35","Group_safe",0.474173602761084,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.950603147692747,-0.0730849161029963
"Rpl35a","Group_safe",0.670132300819961,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.962812296359811,-0.0546735278734161
"Rpl36","Group_safe",0.759395537350553,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.972967297335186,-0.0395367798760748
"Rpl36a","Group_safe",0.565142995058911,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.942054233825702,-0.0861179770672079
"Rpl36al","Group_safe",0.905320454153987,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.988133421372911,-0.0172222419869665
"Rpl37","Group_safe",0.477457881321501,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.934730541288455,-0.0973775617312781
"Rpl37a","Group_safe",0.682198729451168,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.962536349993827,-0.0550870700723694
"Rpl37rt","Group_safe",0.53726486050646,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.911439005278199,-0.13378198248146
"Rpl38","Group_safe",0.340513477828056,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.899350124224116,-0.153045217028679
"Rpl39","Group_safe",0.655443419387248,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.958483222585909,-0.0611749158932032
"Rpl3l","Group_safe",0.927583315933356,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0634682841669,0.0887770084208948
"Rpl4","Group_safe",0.935140771040562,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00621115889387,0.00893309433014963
"Rpl41","Group_safe",0.53690774255819,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.95319331252344,-0.0691592650787681
"Rpl5","Group_safe",0.960652350270783,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.996301154940723,-0.00534619891136397
"Rpl6","Group_safe",0.907827469148904,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.991354569605935,-0.0125269483506455
"Rpl7","Group_safe",0.808547087410422,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.983021239043102,-0.0247055072827105
"Rpl7a","Group_safe",0.719003112345454,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.973800837790246,-0.0383013530857099
"Rpl7l1","Group_safe",0.377420309166521,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03587311539472,0.0508472974244211
"Rpl8","Group_safe",0.825196486171849,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.98405744796335,-0.0231855542490893
"Rpl9","Group_safe",0.991487779529899,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.999149159077282,-0.00122802648149832
"Rplp0","Group_safe",0.994414668568153,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00082591473809,0.00119105131109748
"Rplp1","Group_safe",0.725106270452853,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.967498705439998,-0.047668364024676
"Rplp2","Group_safe",0.549215958067108,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.931675272774765,-0.102100891070798
"Rpn1","Group_safe",0.655081821666267,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04072843699972,0.0575936673843643
"Rpn2","Group_safe",0.831521787256942,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01452511573647,0.0208045811122577
"Rpp14","Group_safe",0.994945309513994,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00028355475192,0.00040902504665211
"Rpp21","Group_safe",0.62163454750198,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03319997516662,0.0471195138927864
"Rpp25","Group_safe",0.6514769875985,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.908530140454639,-0.13839371827811
"Rpp25l","Group_safe",0.346668043856609,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05317920029032,0.0747509343447639
"Rpp30","Group_safe",0.421636097239113,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.961065242974689,-0.0572937216187741
"Rpp38","Group_safe",0.606042489448314,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.959929139078212,-0.0590001832969471
"Rpp40","Group_safe",0.797036609406196,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.976126758811825,-0.0348595880471916
"Rpph1","Group_safe",0.839988464049051,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.38957932143046,0.474648190326959
"Rprd1a","Group_safe",0.420692807353504,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.916368584488351,-0.126000094756069
"Rprd1b","Group_safe",0.509704921822665,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02960913875998,0.0420967640181761
"Rprd2","Group_safe",0.240890647451364,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.913045502597148,-0.131241334639041
"Rprm","Group_safe",0.540333032599546,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.54340420182089,0.62611593851049
"Rps10","Group_safe",0.964837244064882,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.996000436161925,-0.00578172081839467
"Rps11","Group_safe",0.616247914037155,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.953819274214688,-0.068212158734046
"Rps12","Group_safe",0.640277205086293,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.952393350856128,-0.0703705464340677
"Rps13","Group_safe",0.785333446977962,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979545956473726,-0.0298149151852903
"Rps14","Group_safe",0.871984491218721,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.984311187547841,-0.0228136027399599
"Rps15","Group_safe",0.816757503664143,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979983171624081,-0.0291711195604733
"Rps15a","Group_safe",0.572314120660817,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.956557986499447,-0.0640756675606137
"Rps15a-ps4","Group_safe",0.641211431019751,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.839283581115966,-0.252769737209124
"Rps15a-ps6","Group_safe",0.378707672644479,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.26838383232449,0.342991393107886
"Rps16","Group_safe",0.499684157984612,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.942542195455092,-0.0853708889080048
"Rps17","Group_safe",0.832168015472846,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.98219097131687,-0.0259245341096326
"Rps18","Group_safe",0.999144831060725,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00046411545052,0.000669421726400851
"Rps19","Group_safe",0.899165826512192,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.98775917737264,-0.0177687493933627
"Rps19-ps3","Group_safe",0.435790467338387,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.806368691763348,-0.310488469336489
"Rps19bp1","Group_safe",0.5948933435321,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.966271732433591,-0.0494991378068432
"Rps2","Group_safe",0.957759765421729,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01147013955226,0.0164537295296478
"Rps20","Group_safe",0.846475842729771,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.981324364768873,-0.027198014410398
"Rps21","Group_safe",0.485069444991584,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.925117098887291,-0.112292105159306
"Rps23","Group_safe",0.497538617817353,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.941755033640972,-0.0865762555498839
"Rps24","Group_safe",0.699665464950499,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.969990615827177,-0.0439573048711888
"Rps25","Group_safe",0.548137168550876,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.944220641837481,-0.0828040724929524
"Rps26","Group_safe",0.56452833272541,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.961982000059978,-0.0559181953485478
"Rps27","Group_safe",0.920883468307707,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01820632528746,0.0260299330326865
"Rps27a","Group_safe",0.851439099688197,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.985760447390011,-0.0206909993509858
"Rps27l","Group_safe",0.489864554991234,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.95750908415425,-0.0626419205368502
"Rps28","Group_safe",0.582272671296444,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.941666249290577,-0.0867122726409929
"Rps29","Group_safe",0.145715909247542,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.867328356606142,-0.205349816820987
"Rps3","Group_safe",0.868736775293825,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.982971113896151,-0.0247790734904705
"Rps3a1","Group_safe",0.902072801527743,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979361418615226,-0.0300867318699259
"Rps4x","Group_safe",0.909623679427143,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01008016757966,0.0144698006798129
"Rps5","Group_safe",0.856781820920131,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.981501048582101,-0.0269382858985254
"Rps6","Group_safe",0.967399504186583,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.99691132726344,-0.00446290862552814
"Rps6ka1","Group_safe",0.663278477343039,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.956038878583189,-0.0648588063898511
"Rps6ka2","Group_safe",0.0367742006279607,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.11255251822268,0.153873440340672
"Rps6ka3","Group_safe",0.0993982207759299,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.815098743169798,-0.294953253148212
"Rps6ka4","Group_safe",0.898128287894903,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01160628155033,0.0166479005295332
"Rps6ka5","Group_safe",0.830972204726559,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.980024406516165,-0.029110416351982
"Rps6kb1","Group_safe",0.237881935983825,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.869022955589637,-0.202533807976668
"Rps6kb2","Group_safe",0.822913831940263,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00999707545042,0.0143511155124373
"Rps6kc1","Group_safe",0.196755211944879,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.09114639030781,0.125844669400488
"Rps6kl1","Group_safe",0.574559863322234,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.843641539034029,-0.245297962910086
"Rps7","Group_safe",0.883013970156614,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.98754280973229,-0.0180848048876907
"Rps8","Group_safe",0.666387748663811,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.96424160425245,-0.0525334156678467
"Rps9","Group_safe",0.831166779953244,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.983393858406418,-0.0241587497697865
"Rpsa","Group_safe",0.71826813203062,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.970690005287017,-0.0429174575742495
"Rptor","Group_safe",0.0666015529634122,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10721147087061,0.146930794693511
"Rptoros","Group_safe",0.358001533650687,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",2.08973343778315,1.0633189267489
"Rpusd1","Group_safe",0.304523343039422,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06849102844345,0.0955747944979809
"Rpusd2","Group_safe",0.770066305238641,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02192858766791,0.0312943843215123
"Rpusd3","Group_safe",0.536309997816997,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.071921432314,0.100199165716491
"Rpusd4","Group_safe",0.798330987645119,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0202096152258,0.0288656029590464
"Rqcd1","Group_safe",0.550542340418007,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02099743474574,0.0299792414515179
"Rrad","Group_safe",0.587067924112553,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08645116258389,0.119623324927311
"Rraga","Group_safe",0.96698611514024,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00222782212599,0.00321049305579259
"Rragc","Group_safe",0.815349924338371,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02310999627882,0.0329612599953571
"Rragd","Group_safe",0.551936750722359,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.938024423100061,-0.0923026085788713
"Rras","Group_safe",0.934829857744333,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.995998288906351,-0.00578483109645779
"Rras2","Group_safe",0.797989026080381,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00991135352123,0.0142286638206184
"Rrbp1","Group_safe",0.0255803834573825,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.866229235046694,-0.207179231019008
"Rreb1","Group_safe",0.815379872126085,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.984345110571479,-0.0227638829610165
"Rrm1","Group_safe",0.958808328073073,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00481216979457,0.00692584266616784
"Rrm2","Group_safe",0.986764628763514,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.997712659012822,-0.00330371530278442
"Rrm2b","Group_safe",0.217892620514024,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.876062469228819,-0.190894347397306
"Rrn3","Group_safe",0.33138709082759,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04534655352457,0.0639813041883462
"Rrnad1","Group_safe",0.781271304982351,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.983882290407355,-0.0234423699768761
"Rrp1","Group_safe",0.341673102625582,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04231981617053,0.0597980092963284
"Rrp12","Group_safe",0.392816885614695,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04719521847102,0.0665304150162152
"Rrp15","Group_safe",0.756111300148676,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.976666444278262,-0.0340621645774063
"Rrp1b","Group_safe",0.994039781171874,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00033114281162,0.0004776590098469
"Rrp36","Group_safe",0.47535418051332,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04524401331821,0.0638397803054019
"Rrp7a","Group_safe",0.897127697186199,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00807241846186,0.0115992836820139
"Rrp8","Group_safe",0.8520166942447,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00877352469919,0.0126023176875708
"Rrp9","Group_safe",0.995224459706001,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0004604296092,0.000664106638422949
"Rrs1","Group_safe",0.309717132240799,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.943127485926852,-0.0844752965393714
